SrcFileName,ReportedDateTime,Athletic Fields,Garden,Hard Court Surfaces,Picnic Areas,Playground/Tot Lot,Trails/Paths,Wading Pool
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-12 16:00:00,21.0,,14.0,26.0,10.0,17.0,27.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-12 17:00:00,4.0,,21.0,1.0,28.0,22.0,1.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-12 18:00:00,22.0,,17.0,3.0,3.0,10.0,27.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-13 14:00:00,16.0,,31.0,1.0,28.0,17.0,31.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-13 15:00:00,31.0,,12.0,15.0,25.0,30.0,16.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-13 16:00:00,4.0,,24.0,27.0,9.0,1.0,19.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-13 17:00:00,29.0,,4.0,15.0,26.0,13.0,20.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-13 18:00:00,4.0,,5.0,14.0,32.0,4.0,27.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-13 19:00:00,3.0,,12.0,16.0,30.0,12.0,26.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-13 20:00:00,11.0,,25.0,17.0,9.0,19.0,6.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-02 13:00:00,24.0,,1.0,5.0,2.0,14.0,2.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-02 14:00:00,0.0,,11.0,17.0,22.0,21.0,29.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-02 18:00:00,8.0,,28.0,16.0,30.0,24.0,0.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-02 19:00:00,15.0,,3.0,10.0,2.0,16.0,6.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-22 10:00:00,29.0,,3.0,16.0,10.0,32.0,26.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-22 11:00:00,29.0,,0.0,32.0,1.0,7.0,6.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-22 12:00:00,0.0,,28.0,18.0,13.0,30.0,11.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-22 13:00:00,24.0,,10.0,20.0,13.0,29.0,23.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-22 14:00:00,15.0,,2.0,21.0,24.0,26.0,7.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-22 15:00:00,20.0,,5.0,32.0,31.0,20.0,19.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-22 16:00:00,22.0,,11.0,9.0,19.0,26.0,25.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-23 11:00:00,29.0,,21.0,28.0,12.0,13.0,30.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-23 12:00:00,29.0,,18.0,24.0,28.0,18.0,4.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-23 13:00:00,22.0,,27.0,18.0,8.0,17.0,16.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-23 14:00:00,4.0,,25.0,14.0,19.0,31.0,4.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-23 15:00:00,27.0,,29.0,11.0,4.0,4.0,18.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-23 16:00:00,30.0,,19.0,16.0,27.0,17.0,9.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-23 17:00:00,31.0,,4.0,4.0,14.0,20.0,10.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-23 18:00:00,7.0,,19.0,26.0,15.0,0.0,30.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-23 19:00:00,1.0,,27.0,15.0,10.0,30.0,31.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-23 20:00:00,13.0,,7.0,19.0,8.0,18.0,17.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-30 17:00:00,2.0,,,,,,
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-30 18:00:00,101.0,0.0,5.0,0.0,8.0,0.0,0.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-30 19:00:00,53.0,0.0,7.0,1.0,2.0,2.0,0.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-30 20:00:00,0.0,0.0,0.0,0.0,0.0,2.0,0.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-31 15:00:00,0.0,0.0,0.0,2.0,7.0,4.0,3.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-31 16:00:00,5.0,0.0,3.0,0.0,13.0,2.0,10.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-31 17:00:00,81.0,0.0,6.0,2.0,21.0,3.0,8.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-31 18:00:00,100.0,0.0,14.0,0.0,34.0,4.0,2.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-31 19:00:00,73.0,0.0,8.0,0.0,22.0,7.0,0.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-31 20:00:00,36.0,0.0,3.0,0.0,2.0,5.0,2.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-04 14:00:00,31.0,,14.0,16.0,21.0,12.0,0.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-04 15:00:00,17.0,,4.0,6.0,22.0,8.0,30.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-04 16:00:00,10.0,,29.0,30.0,27.0,15.0,21.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-04 17:00:00,20.0,,2.0,25.0,8.0,30.0,5.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-06 12:00:00,1.0,,23.0,3.0,18.0,17.0,15.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-06 13:00:00,21.0,,16.0,30.0,12.0,11.0,7.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-06 14:00:00,21.0,,11.0,0.0,20.0,12.0,3.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-06 15:00:00,2.0,,8.0,12.0,19.0,7.0,32.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-06 16:00:00,2.0,,24.0,14.0,9.0,21.0,31.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_2_2017_Location_E_TypeA_,2017-05-06 17:00:00,16.0,,17.0,9.0,18.0,9.0,26.0
